epoch,train_loss,val_loss
104,0.21974198520183563,0.21638907492160797
105,0.21762250363826752,0.2129271775484085
106,0.21557289361953735,0.2149905264377594
107,0.21816202998161316,0.21215619146823883
108,0.21433493494987488,0.21484558284282684
109,0.21630007028579712,0.21366547048091888
110,0.21543924510478973,0.2105206847190857
111,0.21332766115665436,0.21190248429775238
112,0.21528944373130798,0.20996703207492828
113,0.2122928947210312,0.21249565482139587
114,0.21418309211730957,0.20950187742710114
115,0.2121059000492096,0.2106003761291504
116,0.21444429457187653,0.20982137322425842
117,0.21204257011413574,0.21165789663791656
118,0.21339698135852814,0.20866304636001587
119,0.21176442503929138,0.20895326137542725
120,0.21267428994178772,0.20931410789489746
121,0.21191582083702087,0.20980599522590637
122,0.21208320558071136,0.20854517817497253
123,0.21156325936317444,0.2085985690355301
124,0.2118038535118103,0.20865154266357422
125,0.2112026810646057,0.20905815064907074
126,0.21154779195785522,0.20782239735126495
127,0.21093983948230743,0.20798976719379425
128,0.21135313808918,0.20796823501586914
129,0.21076560020446777,0.20869877934455872
130,0.21109963953495026,0.20789001882076263
131,0.21066926419734955,0.20741881430149078
132,0.21081264317035675,0.20724566280841827
133,0.2105870544910431,0.2076701819896698
134,0.21051153540611267,0.20770689845085144
135,0.2104596048593521,0.20711582899093628
136,0.21029512584209442,0.20694182813167572
137,0.21032822132110596,0.2070193737745285
138,0.21013157069683075,0.20716364681720734
139,0.21015606820583344,0.20666183531284332
140,0.20995274186134338,0.2065911442041397
141,0.20997357368469238,0.20669645071029663
142,0.20980070531368256,0.20677287876605988
143,0.20980629324913025,0.20632462203502655
144,0.2096787542104721,0.20620380342006683
145,0.20965424180030823,0.20643673837184906
146,0.20955556631088257,0.20630687475204468
147,0.20946435630321503,0.20595838129520416
148,0.209461972117424,0.20601899921894073
149,0.20931337773799896,0.20601095259189606
150,0.2092750370502472,0.20571155846118927
151,0.20922189950942993,0.20582525432109833
152,0.2091134786605835,0.20581182837486267
153,0.2090587466955185,0.20557667315006256
154,0.20903322100639343,0.20596501231193542
155,0.20906871557235718,0.20538663864135742
156,0.20894671976566315,0.20545552670955658
157,0.20881694555282593,0.20558063685894012
158,0.20880229771137238,0.20512047410011292
159,0.20877885818481445,0.2054847627878189
160,0.20868442952632904,0.20515349507331848
161,0.20856288075447083,0.20492179691791534
162,0.2085193544626236,0.20545601844787598
163,0.20853658020496368,0.20466560125350952
164,0.2084961235523224,0.2054794281721115
165,0.2084677815437317,0.20452749729156494
166,0.2082214504480362,0.20451559126377106
167,0.20808033645153046,0.20496712625026703
168,0.20808736979961395,0.2041332870721817
169,0.20831231772899628,0.20730726420879364
170,0.20942753553390503,0.2043933868408203
171,0.2082664519548416,0.20448502898216248
172,0.20847617089748383,0.20456252992153168
173,0.20783476531505585,0.20480184257030487
174,0.2080465853214264,0.20434126257896423
175,0.2077072262763977,0.20412351191043854
176,0.20772182941436768,0.2036755532026291
177,0.2077161818742752,0.20388813316822052
178,0.20732787251472473,0.20435205101966858
179,0.20737583935260773,0.20346587896347046
180,0.2070809006690979,0.20332331955432892
181,0.20698672533035278,0.20298507809638977
182,0.20647978782653809,0.20301978290081024
183,0.20637556910514832,0.20328903198242188
184,0.20640981197357178,0.20401175320148468
185,0.2080567479133606,0.22612236440181732
186,0.2251453846693039,0.2085004448890686
187,0.2134542167186737,0.21311365067958832
188,0.21943700313568115,0.21165747940540314
189,0.21479596197605133,0.21232202649116516
190,0.21341846883296967,0.21355237066745758
191,0.21585968136787415,0.20701827108860016
192,0.21081091463565826,0.20828759670257568
193,0.2122860997915268,0.20796510577201843
194,0.21256780624389648,0.2053428292274475
195,0.21050463616847992,0.20652523636817932
196,0.20952409505844116,0.2106177657842636
197,0.21230114996433258,0.20542718470096588
198,0.2088906317949295,0.20483806729316711
199,0.21001864969730377,0.2063310444355011
200,0.2105642706155777,0.2057143598794937
201,0.2094753086566925,0.20453940331935883
202,0.2085314244031906,0.20613878965377808
203,0.2094224989414215,0.20682643353939056
204,0.20923493802547455,0.2052861899137497
205,0.20833997428417206,0.20407837629318237
206,0.20857347548007965,0.20415715873241425
207,0.20889875292778015,0.20423705875873566
208,0.20798009634017944,0.20488575100898743
209,0.20794130861759186,0.2049614042043686
210,0.20819683372974396,0.20443664491176605
211,0.20801526308059692,0.2037629932165146
212,0.20734047889709473,0.2036672979593277
213,0.20756973326206207,0.2029239386320114
214,0.20721478760242462,0.2025914490222931
215,0.2065233737230301,0.20282766222953796
216,0.2058030217885971,0.20142889022827148
217,0.2043459564447403,0.1987132579088211
218,0.2024487555027008,0.19760486483573914
219,0.20110322535037994,0.19751647114753723
220,0.19876524806022644,0.1972496062517166
221,0.19869883358478546,0.20601016283035278
222,0.20634298026561737,0.19749395549297333
223,0.2000969648361206,0.18983899056911469
224,0.19159123301506042,0.19062846899032593
225,0.1921815127134323,0.18657341599464417
226,0.18898174166679382,0.18430554866790771
227,0.18743155896663666,0.18224865198135376
228,0.18512651324272156,0.18242299556732178
229,0.18478380143642426,0.17944923043251038
230,0.18273063004016876,0.1767219454050064
231,0.18069356679916382,0.17894363403320312
232,0.18235838413238525,0.17826853692531586
233,0.1828831434249878,0.18528522551059723
234,0.1881631761789322,0.17763005197048187
235,0.18150857090950012,0.17191961407661438
236,0.175788015127182,0.17585337162017822
237,0.17903560400009155,0.17165450751781464
238,0.17551271617412567,0.16993974149227142
239,0.1739136129617691,0.17171935737133026
240,0.1750221699476242,0.16932672262191772
241,0.17301195859909058,0.16970294713974
242,0.17389914393424988,0.1669604480266571
243,0.17102575302124023,0.16801270842552185
244,0.17177627980709076,0.16715723276138306
245,0.1712300330400467,0.16586200892925262
246,0.16996565461158752,0.16554521024227142
247,0.16938231885433197,0.16329489648342133
248,0.16772958636283875,0.16338461637496948
249,0.16796593368053436,0.16296234726905823
250,0.16695000231266022,0.1626136302947998
251,0.16643501818180084,0.16322390735149384
252,0.16675518453121185,0.16332557797431946
253,0.16665515303611755,0.16417451202869415
254,0.16703380644321442,0.1657656580209732
255,0.16935637593269348,0.16173604130744934
256,0.1651088297367096,0.16089239716529846
257,0.1643403321504593,0.16117362678050995
258,0.1645607352256775,0.1601898968219757
259,0.1632281094789505,0.16040179133415222
260,0.1632237434387207,0.1602565348148346
261,0.1629839837551117,0.15811102092266083
262,0.16097454726696014,0.15855008363723755
263,0.16147448122501373,0.1588294804096222
264,0.16134604811668396,0.1577238291501999
265,0.16062209010124207,0.15741805732250214
266,0.16004736721515656,0.15582890808582306
267,0.15877698361873627,0.1557098627090454
268,0.15879704058170319,0.15641555190086365
269,0.15923267602920532,0.1550789177417755
270,0.1582275927066803,0.1540367156267166
271,0.15694543719291687,0.15331017971038818
272,0.1563446819782257,0.15273529291152954
273,0.15536807477474213,0.15196765959262848
274,0.1545465886592865,0.15196943283081055
275,0.15504859387874603,0.1573949158191681
276,0.15953370928764343,0.16083882749080658
277,0.16410867869853973,0.16198262572288513
278,0.16370932757854462,0.1536620408296585
279,0.156010240316391,0.15650586783885956
280,0.16023699939250946,0.15792614221572876
281,0.16086453199386597,0.15282124280929565
282,0.1550220102071762,0.15780916810035706
283,0.1596367210149765,0.15669527649879456
284,0.15868671238422394,0.15216203033924103
285,0.1543089896440506,0.15337532758712769
286,0.15559245645999908,0.15024805068969727
287,0.15224917232990265,0.15221820771694183
288,0.15422190725803375,0.14881697297096252
289,0.150721937417984,0.1504363715648651
290,0.1524418443441391,0.1496386080980301
291,0.15140724182128906,0.1493443250656128
292,0.15069416165351868,0.1499325931072235
293,0.15130308270454407,0.14809675514698029
294,0.1496371030807495,0.14836159348487854
295,0.1498204916715622,0.14791364967823029
296,0.14914937317371368,0.1476421356201172
297,0.14883297681808472,0.14685015380382538
298,0.1481086164712906,0.14645636081695557
299,0.1478094607591629,0.14591598510742188
300,0.1476292759180069,0.14560739696025848
301,0.14733019471168518,0.14556163549423218
302,0.14689716696739197,0.14528827369213104
303,0.14662399888038635,0.14493289589881897
304,0.14644622802734375,0.14450213313102722
305,0.14600591361522675,0.14449533820152283
306,0.14593520760536194,0.14404185116291046
307,0.14563167095184326,0.14396031200885773
308,0.14548960328102112,0.14376503229141235
309,0.1452542394399643,0.14341099560260773
310,0.1450406312942505,0.14331819117069244
311,0.14477695524692535,0.14308926463127136
312,0.144549161195755,0.1429859846830368
313,0.14440609514713287,0.14320307970046997
314,0.14429619908332825,0.14298689365386963
315,0.14412780106067657,0.142887681722641
316,0.14396747946739197,0.14255648851394653
317,0.14392177760601044,0.1424417793750763
318,0.14368847012519836,0.14207521080970764
319,0.1434105932712555,0.14204531908035278
320,0.14323581755161285,0.14180348813533783
321,0.14296001195907593,0.14183321595191956
322,0.1428719162940979,0.14167602360248566
323,0.1427736133337021,0.1417774260044098
324,0.14280028641223907,0.14189033210277557
325,0.1430971920490265,0.14277522265911102
326,0.1439172327518463,0.14246895909309387
327,0.14396724104881287,0.14180582761764526
328,0.14288288354873657,0.1409909874200821
329,0.14212480187416077,0.14172203838825226
330,0.14308379590511322,0.14121784269809723
331,0.14222216606140137,0.14082632958889008
332,0.14183221757411957,0.14113759994506836
333,0.14237302541732788,0.14058105647563934
334,0.14167200028896332,0.14036822319030762
335,0.1414109170436859,0.14061860740184784
336,0.14161843061447144,0.1403520256280899
337,0.14144682884216309,0.13960422575473785
338,0.14078092575073242,0.13975660502910614
339,0.14095565676689148,0.13988618552684784
340,0.14096994698047638,0.13944780826568604
341,0.14050894975662231,0.13931815326213837
342,0.14025065302848816,0.13843882083892822
343,0.1393732726573944,0.13842004537582397
344,0.1395135223865509,0.1380302906036377
345,0.13903389871120453,0.13982348144054413
346,0.14085803925991058,0.15039299428462982
347,0.15141254663467407,0.15402664244174957
348,0.1563795655965805,inf
349,nan,nan
350,nan,nan
351,nan,nan
352,nan,nan
353,nan,nan
354,nan,nan
355,nan,nan
356,nan,nan
357,nan,nan
358,nan,nan
359,nan,nan
360,nan,nan
361,nan,nan
362,nan,nan
363,nan,nan
364,nan,nan
365,nan,nan
366,nan,nan
367,nan,nan
368,nan,nan
369,nan,nan
370,nan,nan
371,nan,nan
372,nan,nan
373,nan,nan
374,nan,nan
375,nan,nan
376,nan,nan
377,nan,nan
378,nan,nan
379,nan,nan
380,nan,nan
381,nan,nan
382,nan,nan
383,nan,nan
384,nan,nan
385,nan,nan
386,nan,nan
387,nan,nan
388,nan,nan
389,nan,nan
390,nan,nan
391,nan,nan
392,nan,nan
393,nan,nan
394,nan,nan
395,nan,nan
396,nan,nan
397,nan,nan
398,nan,nan
399,nan,nan
400,nan,nan
401,nan,nan
402,nan,nan
403,nan,nan
404,nan,nan
405,nan,nan
406,nan,nan
407,nan,nan
408,nan,nan
409,nan,nan
410,nan,nan
411,nan,nan
412,nan,nan
413,nan,nan
414,nan,nan
415,nan,nan
416,nan,nan
417,nan,nan
418,nan,nan
419,nan,nan
420,nan,nan
421,nan,nan
422,nan,nan
423,nan,nan
424,nan,nan
425,nan,nan
426,nan,nan
427,nan,nan
428,nan,nan
429,nan,nan
430,nan,nan
431,nan,nan
432,nan,nan
433,nan,nan
434,nan,nan
435,nan,nan
436,nan,nan
437,nan,nan
438,nan,nan
439,nan,nan
440,nan,nan
441,nan,nan
442,nan,nan
443,nan,nan
444,nan,nan
445,nan,nan
446,nan,nan
447,nan,nan
448,nan,nan
449,nan,nan
450,nan,nan
451,nan,nan
452,nan,nan
453,nan,nan
454,nan,nan
455,nan,nan
456,nan,nan
457,nan,nan
458,nan,nan
459,nan,nan
460,nan,nan
461,nan,nan
462,nan,nan
463,nan,nan
464,nan,nan
465,nan,nan
466,nan,nan
467,nan,nan
468,nan,nan
469,nan,nan
470,nan,nan
471,nan,nan
472,nan,nan
473,nan,nan
474,nan,nan
475,nan,nan
476,nan,nan
477,nan,nan
478,nan,nan
479,nan,nan
480,nan,nan
481,nan,nan
482,nan,nan
483,nan,nan
484,nan,nan
485,nan,nan
486,nan,nan
487,nan,nan
488,nan,nan
489,nan,nan
490,nan,nan
491,nan,nan
492,nan,nan
493,nan,nan
494,nan,nan
495,nan,nan
496,nan,nan
497,nan,nan
498,nan,nan
499,nan,nan
500,nan,nan
501,nan,nan
502,nan,nan
503,nan,nan
504,nan,nan
505,nan,nan
506,nan,nan
507,nan,nan
508,nan,nan
509,nan,nan
510,nan,nan
511,nan,nan
512,nan,nan
513,nan,nan
514,nan,nan
515,nan,nan
516,nan,nan
517,nan,nan
518,nan,nan
519,nan,nan
520,nan,nan
521,nan,nan
522,nan,nan
523,nan,nan
524,nan,nan
525,nan,nan
526,nan,nan
527,nan,nan
528,nan,nan
529,nan,nan
530,nan,nan
531,nan,nan
532,nan,nan
533,nan,nan
534,nan,nan
535,nan,nan
536,nan,nan
537,nan,nan
538,nan,nan
539,nan,nan
540,nan,nan
541,nan,nan
542,nan,nan
543,nan,nan
544,nan,nan
545,nan,nan
546,nan,nan
547,nan,nan
548,nan,nan
549,nan,nan
550,nan,nan
551,nan,nan
552,nan,nan
553,nan,nan
554,nan,nan
555,nan,nan
556,nan,nan
557,nan,nan
558,nan,nan
559,nan,nan
560,nan,nan
561,nan,nan
562,nan,nan
563,nan,nan
564,nan,nan
565,nan,nan
566,nan,nan
567,nan,nan
568,nan,nan
569,nan,nan
570,nan,nan
571,nan,nan
572,nan,nan
573,nan,nan
574,nan,nan
575,nan,nan
576,nan,nan
577,nan,nan
578,nan,nan
579,nan,nan
580,nan,nan
581,nan,nan
582,nan,nan
583,nan,nan
584,nan,nan
585,nan,nan
586,nan,nan
587,nan,nan
588,nan,nan
589,nan,nan
590,nan,nan
591,nan,nan
592,nan,nan
593,nan,nan
594,nan,nan
595,nan,nan
596,nan,nan
597,nan,nan
598,nan,nan
599,nan,nan
600,nan,nan
601,nan,nan
602,nan,nan
603,nan,nan
604,nan,nan
605,nan,nan
606,nan,nan
607,nan,nan
608,nan,nan
609,nan,nan
610,nan,nan
611,nan,nan
612,nan,nan
613,nan,nan
614,nan,nan
615,nan,nan
616,nan,nan
617,nan,nan
618,nan,nan
619,nan,nan
620,nan,nan
621,nan,nan
622,nan,nan
623,nan,nan
624,nan,nan
625,nan,nan
626,nan,nan
627,nan,nan
628,nan,nan
629,nan,nan
630,nan,nan
631,nan,nan
632,nan,nan
633,nan,nan
634,nan,nan
635,nan,nan
636,nan,nan
637,nan,nan
638,nan,nan
639,nan,nan
640,nan,nan
641,nan,nan
642,nan,nan
643,nan,nan
644,nan,nan
645,nan,nan
646,nan,nan
647,nan,nan
648,nan,nan
649,nan,nan
650,nan,nan
651,nan,nan
652,nan,nan
653,nan,nan
654,nan,nan
655,nan,nan
656,nan,nan
657,nan,nan
658,nan,nan
659,nan,nan
660,nan,nan
661,nan,nan
662,nan,nan
663,nan,nan
664,nan,nan
665,nan,nan
666,nan,nan
667,nan,nan
668,nan,nan
669,nan,nan
670,nan,nan
671,nan,nan
672,nan,nan
673,nan,nan
674,nan,nan
675,nan,nan
676,nan,nan
677,nan,nan
678,nan,nan
679,nan,nan
680,nan,nan
681,nan,nan
682,nan,nan
683,nan,nan
684,nan,nan
685,nan,nan
686,nan,nan
687,nan,nan
688,nan,nan
689,nan,nan
690,nan,nan
691,nan,nan
692,nan,nan
693,nan,nan
694,nan,nan
695,nan,nan
696,nan,nan
697,nan,nan
698,nan,nan
699,nan,nan
700,nan,nan
701,nan,nan
702,nan,nan
703,nan,nan
704,nan,nan
705,nan,nan
706,nan,nan
707,nan,nan
708,nan,nan
709,nan,nan
710,nan,nan
711,nan,nan
712,nan,nan
713,nan,nan
714,nan,nan
715,nan,nan
716,nan,nan
717,nan,nan
718,nan,nan
719,nan,nan
720,nan,nan
721,nan,nan
722,nan,nan
723,nan,nan
724,nan,nan
725,nan,nan
726,nan,nan
727,nan,nan
728,nan,nan
729,nan,nan
730,nan,nan
731,nan,nan
732,nan,nan
733,nan,nan
734,nan,nan
735,nan,nan
736,nan,nan
737,nan,nan
738,nan,nan
739,nan,nan
740,nan,nan
741,nan,nan
742,nan,nan
743,nan,nan
744,nan,nan
745,nan,nan
746,nan,nan
747,nan,nan
748,nan,nan
749,nan,nan
750,nan,nan
751,nan,nan
752,nan,nan
753,nan,nan
754,nan,nan
755,nan,nan
756,nan,nan
757,nan,nan
758,nan,nan
759,nan,nan
760,nan,nan
761,nan,nan
762,nan,nan
763,nan,nan
764,nan,nan
765,nan,nan
766,nan,nan
767,nan,nan
768,nan,nan
769,nan,nan
770,nan,nan
771,nan,nan
772,nan,nan
773,nan,nan
774,nan,nan
775,nan,nan
776,nan,nan
777,nan,nan
778,nan,nan
779,nan,nan
780,nan,nan
781,nan,nan
782,nan,nan
783,nan,nan
784,nan,nan
785,nan,nan
786,nan,nan
787,nan,nan
788,nan,nan
789,nan,nan
790,nan,nan
791,nan,nan
792,nan,nan
793,nan,nan
794,nan,nan
795,nan,nan
796,nan,nan
797,nan,nan
798,nan,nan
799,nan,nan
800,nan,nan
801,nan,nan
802,nan,nan
803,nan,nan
804,nan,nan
805,nan,nan
806,nan,nan
807,nan,nan
808,nan,nan
809,nan,nan
810,nan,nan
811,nan,nan
812,nan,nan
813,nan,nan
814,nan,nan
815,nan,nan
816,nan,nan
817,nan,nan
818,nan,nan
819,nan,nan
820,nan,nan
821,nan,nan
822,nan,nan
823,nan,nan
824,nan,nan
825,nan,nan
826,nan,nan
827,nan,nan
828,nan,nan
829,nan,nan
830,nan,nan
831,nan,nan
832,nan,nan
833,nan,nan
834,nan,nan
835,nan,nan
836,nan,nan
837,nan,nan
838,nan,nan
839,nan,nan
840,nan,nan
841,nan,nan
842,nan,nan
843,nan,nan
844,nan,nan
845,nan,nan
846,nan,nan
847,nan,nan
848,nan,nan
849,nan,nan
850,nan,nan
851,nan,nan
852,nan,nan
853,nan,nan
854,nan,nan
855,nan,nan
856,nan,nan
857,nan,nan
858,nan,nan
859,nan,nan
860,nan,nan
861,nan,nan
862,nan,nan
863,nan,nan
864,nan,nan
865,nan,nan
866,nan,nan
867,nan,nan
868,nan,nan
869,nan,nan
870,nan,nan
871,nan,nan
872,nan,nan
873,nan,nan
874,nan,nan
875,nan,nan
876,nan,nan
877,nan,nan
878,nan,nan
879,nan,nan
880,nan,nan
881,nan,nan
882,nan,nan
883,nan,nan
884,nan,nan
885,nan,nan
886,nan,nan
887,nan,nan
888,nan,nan
889,nan,nan
890,nan,nan
891,nan,nan
892,nan,nan
893,nan,nan
894,nan,nan
895,nan,nan
896,nan,nan
897,nan,nan
898,nan,nan
899,nan,nan
900,nan,nan
901,nan,nan
902,nan,nan
903,nan,nan
904,nan,nan
905,nan,nan
906,nan,nan
907,nan,nan
908,nan,nan
909,nan,nan
910,nan,nan
911,nan,nan
912,nan,nan
913,nan,nan
914,nan,nan
915,nan,nan
916,nan,nan
917,nan,nan
918,nan,nan
919,nan,nan
920,nan,nan
921,nan,nan
922,nan,nan
923,nan,nan
924,nan,nan
925,nan,nan
926,nan,nan
927,nan,nan
928,nan,nan
929,nan,nan
930,nan,nan
931,nan,nan
932,nan,nan
933,nan,nan
934,nan,nan
935,nan,nan
936,nan,nan
937,nan,nan
938,nan,nan
939,nan,nan
940,nan,nan
941,nan,nan
942,nan,nan
943,nan,nan
944,nan,nan
945,nan,nan
946,nan,nan
947,nan,nan
948,nan,nan
949,nan,nan
950,nan,nan
951,nan,nan
952,nan,nan
953,nan,nan
954,nan,nan
955,nan,nan
956,nan,nan
957,nan,nan
958,nan,nan
959,nan,nan
960,nan,nan
961,nan,nan
962,nan,nan
963,nan,nan
964,nan,nan
965,nan,nan
966,nan,nan
967,nan,nan
968,nan,nan
969,nan,nan
970,nan,nan
971,nan,nan
972,nan,nan
973,nan,nan
974,nan,nan
975,nan,nan
976,nan,nan
977,nan,nan
978,nan,nan
979,nan,nan
980,nan,nan
981,nan,nan
982,nan,nan
983,nan,nan
984,nan,nan
985,nan,nan
986,nan,nan
987,nan,nan
988,nan,nan
989,nan,nan
990,nan,nan
991,nan,nan
992,nan,nan
993,nan,nan
994,nan,nan
995,nan,nan
996,nan,nan
997,nan,nan
998,nan,nan
999,nan,nan
